Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
The liberal outrage over don king saying the Nword really angers me The white yuppie progressives can go fuck themselves shame on blacks,1,0,1,1,0,0,0,0,0,0,0
The little sniffle at the end of the song gets me every time ,0,0,0,0,0,1,0,0,1,0,0
The little sniffle at the end of the song gets me every time rejoice,0,0,0,0,0,1,1,0,0,0,0
the Lord turn his face toward you and give you peace Numbers truth trust promise calm justice great mighty protected ,0,0,0,0,0,1,1,0,0,0,0
the Lord turn his face toward you and give you peace Numbers truth trust promise calm justice great mighty protected delight,0,0,0,0,1,1,1,0,0,0,1
The LORD your God is in your midst a warrior bringing victory He will create calm with his love he will rejoice over you with singing,0,0,0,0,1,1,1,0,0,0,1
The majority of my clients have family partner day job life AND write their beautiful books  gratitude HARDwork,0,0,0,0,0,1,1,0,0,0,0
The majority of my clients have family partner day job life AND write their beautiful books awe gratitude HARDwork,0,0,0,0,1,1,1,0,0,0,1
The moment of the day when you have to start to plaster a smile in your face depression,0,0,0,0,0,0,0,0,1,0,0
The moment you bring her to meet your best friend and you're nervous af   _emoj_grimacing_   _emoj_satisfied_   thefriendtest,0,0,0,1,0,0,0,1,0,0,0
The moment you bring her to meet your best friend and you're nervous af   _emoj_grimacing_   _emoj_satisfied_  nervous thefriendtest,0,0,0,1,0,0,0,1,0,0,0
The more I watch this documentary on  the more I think  is more a nightmare than dream dreamornightmare,0,0,0,1,0,0,0,0,1,0,0
The more videos   post the more i am convinced i might should not have done that  Brendonati,0,0,1,0,0,0,0,0,0,0,0
The more videos   post the more i am convinced i might should not have done that fear Brendonati,0,0,0,1,0,0,0,1,0,0,0
The most depressing part of being ill is that your taste goes   _emoj_tired_face_ ,0,0,1,0,0,0,0,0,1,0,0
The most important thing to bestrong is to hold your  thoughts,0,0,0,0,0,1,1,0,0,0,1
The most important thing to bestrong is to hold your anger thoughts,1,0,1,0,0,0,1,0,0,0,0
The most wasteful day is a day without laughter,0,0,0,0,0,1,1,0,0,0,0
The movie Vantage Point makes my palms sweat EVERY time I watch it nervous   _emoj_disappointed_relieved_   _emoj_disappointed_relieved_ ,0,0,0,1,0,0,0,0,0,0,0
The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things,1,0,1,0,0,0,0,0,0,0,0
The news is disheartening Everything that is going on is a result of a lack of understanding and misinformation by the media sadness,0,0,1,0,0,0,0,1,1,0,0
The object of literature is to make man a wiser and happier being The poet makes us happy because he tells us how we may become so,0,0,0,0,0,1,1,0,0,0,1
The only thing scary about a 1armed man trying to scare someone is the fact that he feels his arm is only good for tryin to scare someone,0,0,0,1,0,0,0,0,0,0,0
The people that call in to POV on KX4 make my night ,0,1,0,0,0,1,0,0,0,0,1
The people that call in to POV on KX4 make my night hilarious,0,0,0,0,0,1,0,0,0,0,0
The point of living and being an optimist is to be foolish enough to believe the best is yet to come'  Peter Ustinov  quote,0,0,0,0,0,0,1,0,0,0,0
The point of living and being an optimist is to be foolish enough to believe the best is yet to come'  Peter Ustinov optimism quote,0,0,0,0,0,0,1,0,0,0,0
the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol,0,1,0,0,0,1,0,0,0,0,0
The Quarterback' wrecks me every time ,1,0,1,0,0,0,0,0,0,0,0
The radio just told me Lady GaGa is going country which is like if the Beatles decided to do opera singing for their final albums ,0,0,1,0,0,1,0,0,0,0,0
The radio just told me Lady GaGa is going country which is like if the Beatles decided to do opera singing for their final albums awful,1,0,1,1,0,0,0,0,0,0,0
the rappers who stayed true to the game is rich,0,1,0,0,0,0,0,0,0,0,0
the sad moment when u hand in an exam knowing u failed and grieve by eating and sleeping,0,0,0,1,0,0,0,1,1,0,0
The secret to all of every industry just start doing itsomehow people forget that they never gave you permission'  ,0,1,1,0,0,0,1,0,0,0,0
The side effects of fighting and disrespect comes ignoring the person and show you don'tcare at all sweet ,1,0,1,0,0,0,0,0,1,0,0
The side effects of fighting and disrespect comes ignoring the person and show you don'tcare at all sweet revenge,1,0,1,0,0,0,0,0,0,0,0
The smell of freshly cut grass didn't even cheer me upboy oh boy,0,0,1,0,0,0,0,0,0,0,0
The snapsInsta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there,0,0,1,0,0,0,0,1,1,0,0
The sober equivalent of being in a bar women's restroom is the salon Everyone compliments each other amp become friends I love it,0,0,0,0,1,1,1,0,0,0,0
The Sorrow is grim reminder of how bad I can be at video games and how I could get a bit too trigger happy at times RIP MGS3,0,0,0,0,0,0,0,0,1,0,0
The Sunderland time line is quite funny with all the doom amp gloom in facing us and the long trip to us midweek whatgoesaroundcomesaround,0,0,0,0,0,1,1,0,0,0,0
The terror threat level really need to be raised,0,0,0,1,0,0,0,1,0,0,0
The Texans should never play a prime time game againthis is  TNF,1,0,1,0,0,0,0,0,0,0,0
The Texans should never play a prime time game againthis is awful TNF,1,0,1,0,0,0,0,0,1,0,0
the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life  _emoj_alien_ ,0,0,0,0,0,0,0,1,1,0,0
the thought of you gets me through my day the thought of your smile never fails at making me smile   _emoj_heart_ ,0,0,0,0,1,1,1,0,0,0,0
The time has now come that we have to combat this wave of terrorism with the right tools of the trade  HH  BanWahhabism,1,0,1,1,0,0,0,0,0,0,0
The true way to render ourselves happy is to love our work and find in it our pleasure Francoise de Motteville,0,0,0,0,0,1,1,0,0,0,0
The underground at Waterloo is not a nice place to be at 830am on a Thursday somanypeople grim,0,0,0,1,0,0,0,0,0,0,0
The war is right outside your door  USAToday,0,0,0,1,0,0,0,0,0,0,0
The war is right outside your door rage USAToday,1,0,0,0,0,0,0,0,0,0,0
The way  wash their hands of their mistakes is disgraceful Left driving round on a tyre that can burst at any moment,0,0,1,1,0,0,0,0,0,0,0
The weather sure matches the mood in this state today gloomy,0,0,0,0,0,0,0,0,1,0,0
The whole idea f a nation revolves around Kashmir amp global terrorism evrn don't care their kids dying of hunger NawazFightsForKashmir,0,0,1,1,0,0,0,0,1,0,0
The word happiness would lose its meaning if it were not balanced by sadness,0,0,0,0,0,1,1,0,1,0,0
The world needs more laughter more love and a little more of you  RM Drake,0,0,0,0,0,1,1,0,0,0,0
TheNiceBot IndyMN I thought the holidays could not get any more cheerful and then I met you TheNiceBot  ,0,0,0,0,0,1,0,0,0,0,0
TheNiceBot IndyMN I thought the holidays could not get any more cheerful and then I met you TheNiceBot  u0627 u0644 u062e u0641 u062c u064a,0,0,0,0,1,0,1,0,0,0,1
TheNiceBot WSJNordics You make the world a more joyful place TheNiceBot  u0627 u0644 u062e u0641 u062c u064a,0,0,0,0,0,1,0,0,0,0,0
There are adults commiting serious crimes in the name of protestlike burning a library how are we just expecting them to get a warning,1,0,1,1,0,0,0,0,0,0,0
there are magpies gathering around me help I'm going to be swooped  terrorism,0,0,0,1,0,0,0,0,0,0,0
there is no shame in fear what matters is how we face it,0,0,0,1,0,0,0,0,0,0,0
There is nothing like being in the shower when the power goes out   _emoj_flushed_  creepy ,0,0,1,1,0,0,0,0,1,0,0
There is nothing like being in the shower when the power goes out   _emoj_flushed_  creepy panic,0,0,1,1,0,0,0,0,0,0,0
There is something v satisfying about  opening an old 'to do'doc file and being able to check off all the things you have done ,0,0,0,0,1,1,0,0,0,0,0
There is something v satisfying about  opening an old 'to do'doc file and being able to check off all the things you have done smiling,0,0,0,0,1,1,1,0,0,0,0
There will be no gaming video today An old friend of mine passed last night so I'm taking some time to grieve Thank you StandUpToCancer,0,0,0,0,0,0,0,0,1,0,0
There's a specific joyous song title engiybhekayo yasezayoni Need it for le mood,0,0,0,0,0,1,1,0,0,0,0
There's always that one song which makes you turn of the radio as you'd rather sit in silence   _emoj_rage_  ,1,0,1,0,0,0,0,0,0,0,0
There's always that one song which makes you turn of the radio as you'd rather sit in silence   _emoj_rage_  awful,1,0,1,0,0,0,0,0,1,0,0
There's many things I don't care about and many things I do that I don't speak on because it's such a heaviness even when released,0,0,0,1,0,0,0,1,1,0,0
There's this Bpharm4 guy Eish that guy brings anger into my life When I see him nje like darkness fills me  will know,1,0,1,0,0,0,0,0,0,0,0
These girls who are playful and childlike seem to have such lovely relationships Can't imagine them having serious convos but it's cute    _emoj_heart_eyes_   _emoj_heart_eyes_ ,0,0,0,0,1,1,0,0,0,0,0
these grown ass lil boys yeah i can't take them serious,1,0,1,0,0,0,0,0,0,0,0
These NewEnglandPatriots jerseys look like some whack ones that you tried to make when you made custom jerseys on madden ,0,0,1,0,0,0,0,0,0,0,0
They gonna give this KKk police bitch the minimum sentencejust wattch angry,1,0,1,0,0,0,0,0,0,0,0
They tend to loosen up a bit when drunk and can seem pretty cheerful,0,0,0,0,0,1,0,0,0,0,0
They'll be yo friend shake your hand then kick in yo door thas the way the game go u0001f916  _emoj_zipper_mouth_face_ ,1,0,0,0,0,0,0,1,0,0,0
They're both awful in their own ways but just saying The way he treated Aniston alone makes him a nightmare male narcissist to be avoided,1,0,1,1,0,0,0,0,0,0,0
They're like the rape apologists who inadvertently make men sound like rabid mindless beasts With friends like these,1,0,1,0,0,0,0,0,0,0,0
Think I really broke young bull hurt   _emoj_joy_   _emoj_joy_   _emoj_sob_   _emoj_sob_  u can tell by how bitter and mad he is   _emoj_blush_   _emoj_blush_   _emoj_weary_   _emoj_weary_ ,1,0,1,0,0,0,0,0,1,0,0
Think like a queen A queen is not afraid to fail Failure is another steppingstone to greatness Oprah Winfrey,0,0,0,0,0,1,1,0,0,0,1
Think of anger as this barrier between you and your truth' ,1,0,0,0,0,0,0,0,0,0,0
Think Val might be going this week I'll have to take the rest of the week off work to mourn I'm sure they'll understand GBBO,0,0,0,0,0,0,0,0,1,0,0
Thinking about trying some comedy on youtube Always been fond of it Time to nut up  comedy maybeoneday hopefullyfunny LOL,0,0,0,0,1,1,0,0,0,0,0
Thinking about trying some comedy on youtube Always been fond of it Time to nut up laughter comedy maybeoneday hopefullyfunny LOL,0,0,0,0,0,1,0,0,0,0,0
This anger inside I turned to fuel I burned and watched myself spin down like inferno types,1,0,1,0,0,0,0,0,0,0,0
This brother know we know that his life was not in danger This gun law got people in this country fearing for their life White people,1,0,1,1,0,0,0,0,0,0,0
this country is going to go to crap no matter who wins this november isnt it The more i learn of both the more despondent i am of future,1,0,1,0,0,0,0,1,1,0,0
This fuck you is boiling up inside its not gonna be good when I let it out,1,0,1,0,0,0,0,0,0,0,0
This game has pissed me off more than any other game this year My blood is boiling Time to turn it off STLCards,1,0,1,0,0,0,0,0,1,0,0
this girl at my new school is so pretty i am ,0,1,0,0,1,1,0,0,0,0,0
this girl at my new school is so pretty i am intimidated,0,0,0,1,0,1,1,0,0,0,0
This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me  _emoj_expressionless_   _emoj_expressionless_   _emoj_joy_ ,1,0,1,0,0,1,0,0,1,0,0
This has been the most depressing week full of rain ever lol,0,0,0,0,0,0,0,0,1,0,0
This has turned out better then I expected admitting you tried to intimidate   _emoj_joy_   _emoj_joy_  cantstoplaughing I really can't and it's in spokeword,0,0,0,0,0,1,0,0,0,0,0
This is a beautiful day that the Lord has made I will rejoice and be glad,0,0,0,0,0,1,1,0,0,0,1
This is the  blues junior I'm looking forward to play on it as soon as possible guitar guitarrist music,0,1,0,0,0,1,1,0,0,0,0
This is the day You've made   Let us rehoi rejoice and be glad with all that I am     _emoj_blush_   _emoj_heart_   aja  Good morning,0,0,0,0,1,1,0,0,0,0,0
This is the first time I've written anything on this series in over two years so I'm checking back in for one last nightmare,0,0,0,1,0,0,0,1,1,0,0
This is the scariest American Horror Story out of all of them I'm gonna have to watch in the daytime ,0,0,0,0,0,0,0,0,0,1,0
This makes things easier and compact and less fiery or burdened by the weight of sexuality One releases in the transmutation,0,0,0,0,0,1,1,0,0,0,0
This maybe a new start but it will always be align with the end  forward,0,1,0,0,0,1,1,0,0,0,0
This maybe a new start but it will always be align with the end start forward,0,1,0,0,0,1,1,0,0,0,0
This nigga doesn't even look for his real family   _emoj_face_with_rolling_eyes_  _emoj_joy_  ,0,0,1,0,0,0,0,0,1,1,0
This nigga doesn't even look for his real family   _emoj_face_with_rolling_eyes_  _emoj_joy_  sad,0,0,0,0,0,0,0,1,1,0,0
This night is sparkling don't you let it go I'm wonder struck Blushing on the way home',0,0,0,0,1,1,1,0,0,0,0
This night is sparkling don't you let it go I'm wonderstruck blushing all the way home' ValerieBot,0,0,0,0,1,1,1,0,0,1,0
This night room polluted with syringes notebooks and shadows moving this kind of night Away melancholy away,0,0,0,0,0,0,0,1,1,0,0
This room is rather dreary but we endure what we must,0,0,1,0,0,0,0,1,0,0,0
This took a melancholy turn but my point is that for all the difficulties I'm still happy Happy that I get to be who I am,0,0,0,0,1,1,1,0,0,0,0
This tweet is dedicated to my back pain which I do not understand because I am youthful and spry Full of life Vivacious,0,0,0,0,0,1,1,0,1,0,0
This weather making me dread work tonight,0,0,1,1,0,0,0,1,1,0,0
This week's Massacre Theatre pert by  is the first one I can think of that requires subtitles breathless,0,0,0,0,0,0,0,0,0,1,0
This white lady just told me that I incite suspicion based on how I look being 6'4' having tatoos athletic build and wear a durag WOW,0,1,0,0,0,1,0,0,0,1,0
This world has some serious issues we should all go to therapy,1,0,1,0,0,0,0,1,1,0,0
Thiza What happens now when you tell him you're pregnant via home test amp nurse later tells you it's a false alarm amp BaE is too excited  _emoj_speak_no_evil_ ,0,1,1,0,0,0,0,0,1,0,0
Thorpe park fright night booked for me and   21st something different should be a laugh   _emoj_bee_ ,0,1,0,0,1,1,1,0,0,0,0
Those were the times I thought I can never be sober But still His grace are beyond my limits   _emoj_pray_   _emoj_fitzpatrick_type_5_,0,0,0,0,0,1,1,0,0,0,0
Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged   _emoj_sleepy_ ,0,0,1,0,0,0,0,0,1,0,0
