Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
Cam cannot be serious with that IG post and that stupid ass font he uses Would've been better to just say nothing,1,0,1,0,0,0,0,0,0,0,0
My soul is weary of fighting the battles in this world BlackInAmerica WeAreNotSafe,1,0,1,1,0,0,0,1,1,0,0
 Well not Archie No offense but he's kinda old,1,0,0,0,0,0,0,0,0,0,0
Approaching terrorism from an antiracism POV is futile instead promote prejudice towards racism That way we are all on the battlefield,1,0,0,0,0,0,0,1,0,0,0
 you are the best Whiney Jerkass Heel since 's heyday in WCW   LuchaUnderground,0,1,0,0,1,1,1,0,0,0,0
I love when  angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,0,0,0,0,1,1,0,0,1,0,0
 don't tweet shit like this It'll come back and haunt you like your other ones   _emoj_sob_   _emoj_joy_ ,1,0,0,0,0,0,0,0,0,0,0
  _emoj_bullet_ My brother grabbed me in a aggressive manner and as always  threw tantrums like a kid only knowing how to express himself,1,0,0,0,1,0,0,0,0,0,0
  It's true I reverseengineered the drink It's a scientific method I hear it's all the rage,1,0,0,0,1,0,1,0,0,0,0
your outrage your tweets your jokes your attention is exactly what Mlo wants  this is not meant as a defense,1,0,0,0,0,0,0,0,0,0,0
Good luck to all FuryHaney players playing this weekend at the Future Stars showcase in Frisco Tx  KGB Gtown fury,1,0,1,0,0,0,0,0,0,0,0
Absolutely raging at the changes to CAS what a joke,1,0,1,0,0,0,0,0,0,0,0
Been waiting all week for this game   _emoj_heart_  ufe0f  _emoj_heart_  ufe0f  _emoj_heart_  ufe0f cheer friday   _emoj_heart_  ufe0f,0,1,0,0,1,0,1,0,0,0,0
Please bear with me I'm not Twitter savvy  _emoj_stuck_out_tongue_closed_eyes_  in real life I'm a Facebook person Help me gain followers   _emoj_nerd_face_ blog selfhelp depression,0,0,0,0,0,0,0,1,1,0,0
 sadly beautiful photo,0,0,0,0,1,1,1,0,1,0,0
But uncle buck is on tho  UncleBuck hilarious,0,0,0,0,1,0,1,0,0,0,0
  is that an insult Sounds like a job well done it's red so it's done the job it was suppose to do justsaying,1,0,0,0,0,0,0,0,0,1,0
 id be fuming,1,0,1,0,0,0,0,0,0,0,0
On the way to Laser Vista  lens implantation  LaserVista nervous happy,0,0,0,1,1,0,1,0,0,0,0
The 500thTest match would have be a T20 or an ODI if   been in their National Colors nightmare hitter  ,0,0,1,1,0,0,0,0,1,0,0
Just because I'm hurting  Doesn't mean I'm hurt  Doesn't mean I didn't get  What I deserved  No better and no worse lost  ,1,0,0,0,0,0,1,0,1,0,0
wanna go home and focus up on this game  Don't wanna rage at all,0,0,0,0,1,0,1,0,0,0,0
God just replaced my sadness with laughter can't go the whole day sad ,0,0,0,0,1,0,1,0,1,0,0
 i've seen a bunch of that on another twitter feed and I remember you had an opinion on it shocking,0,0,1,0,0,0,0,0,0,1,0
my haters are like crickets they chirp all day but when I walk past them they shut the fuck up  my idol,1,1,1,0,0,0,0,0,0,0,0
Just rough situations all around for Schalke and Werder Bremen to start the campaign Bremen dashed late with a new manager Both with,0,1,0,0,0,0,0,0,0,0,0
this girl at my new school is so pretty i am intimidated,0,0,0,1,1,0,1,0,0,0,0
The most important thing to bestrong is to hold your  thoughts,0,0,0,0,1,0,1,0,0,0,1
I have no clue where my charger is lost,0,0,0,1,0,0,0,0,1,0,0
Before revenge you feel good after revenge you feel worse   _emoj_100_  ,1,0,1,0,0,0,1,0,0,0,0
 oh ok yeah I felt dumb like I think I would have known if it was animated at least lmao,0,0,0,0,1,0,0,0,0,0,0
When you break a record in madden I wish it didn't say the same shit after every rush like you just broke the record shutupphilsimms,1,0,1,0,0,0,0,0,0,0,0
The Apocalypse has hit our gym and it's  nothing what I thought it would be  Everyone is wearing vests What if it's contagious afraid,0,0,0,1,0,0,0,0,0,0,0
  hi Dom I saw u at Notts county away looking for mufc away ticket will pay ,0,0,0,0,0,0,0,0,0,0,0
I'm deleting all these social media apps off my phone I might keep snap chat and insta but I'll never be on it,1,0,1,0,0,0,1,1,1,0,0
 Could you ask your Chafford Hundred store to turn on their car park lights A bit scary these dark nights Thanks,0,0,1,1,0,0,0,0,0,0,0
 how his own fans insult him,0,0,0,0,0,0,0,0,0,0,0
 I find it less daunting if I know one person at least,0,0,0,1,0,0,0,0,0,0,0
 let's rage,1,0,0,0,0,0,0,0,0,0,0
there are serious chinks in India's armour' protein malnutrition feedingIndia skillingIndia cognitive deficit ,1,0,1,0,0,0,0,0,1,0,0
   _emoj_joy_   _emoj_joy_   _emoj_joy_   Sure half these stars get togetherbreak uphave affairslet porn vids slip outfightect etc all to up there ratings sad   _emoj_joy_ ,0,0,0,0,0,0,0,1,1,0,0
  Whaaaat Oh hell no I was jealous because you got paid to fuck but this is a whole new level anger love conflicted  _emoj_grimacing_ ,1,0,1,0,0,1,0,0,0,0,0
im on holiday for the next round fuming,1,0,0,0,0,0,0,0,0,0,0
Three days off a month with two ex wives and no home could be worse I don't know how but it could oilandgas ,1,0,1,1,0,0,0,1,1,0,0
Who the hell is drilling outside my house Literally got to sleep at half four after a busy shift and these twats have woken me up fuming,1,0,1,0,0,0,0,0,0,0,0
minutes to perform and I'm nervous I wish these noises would stop handicapped annoyed,1,0,1,1,0,0,0,0,1,0,0
 You're a thief and a liberal mope investigated by the financial services board for theft of govt retirement funds THIEF,1,0,1,0,0,0,0,0,0,0,0
Scored madden on vita for 20AU today  Bloke didn't know what he had I'd have happily paid   _emoj_money_mouth_face_ my only ever bargain bargain vit,0,0,0,0,1,0,1,0,0,1,0
    I'll be okay don't worry,0,1,0,0,1,0,1,0,0,0,1
How do you help someone with depression who doesn't believe they have it and doesn't trust therapists,0,0,0,0,0,0,0,1,1,0,0
 Turning then the older woman looked at Sybil with a most somber expression   She ran away from me But I cannot blame her u201d,0,0,0,0,0,0,0,0,0,0,0
Can we start a 'get Chris Sutton off our tv campaign Spread the work terrible pundit noclue,1,1,1,0,0,0,0,0,0,0,0
I saw those dreams dashed ampamp divided like a million stars in the night sky that I wished on over ampamp over again  sparkling ampamp broken,0,0,0,0,0,0,0,0,1,0,0
Focusing primarily on the person you're talking to rather than yourself and the impression you're making lessens social anxiety,0,0,0,1,0,0,0,0,0,0,0
Bout ta get my  on up in here   icantholdmybreaththatlong,0,1,0,0,1,0,0,0,0,0,0
Be quick to listen slow to speak and slow to anger,1,0,0,0,1,0,1,0,0,0,1
  did you discover the alarming rate at which bees are dying and how important they are to our way of life,0,0,0,1,0,0,0,0,0,0,0
Inglorious distinguished try auction so the joviality touching back side auction otherwise advance for order about vAwyZAD,0,1,0,0,1,0,0,0,0,0,0
omg i just heard my dads alarm go off have i really been up all this time,1,0,0,1,0,0,0,0,0,1,0
Don't be offended I'm just doing something that Gives your life more hurts   haikuchallenge  poetry,1,0,1,0,0,0,0,0,1,0,0
tfw you're enroute to your future    i'm coming for ya openhouse futurecantor exhilarating NYCletsgo,0,1,0,0,1,0,1,0,0,0,1
fuming,1,0,0,0,0,0,0,0,0,0,0
  Great defender terrible positioning Didn't know where he should be without Russel shouting at him for mins,1,0,1,0,0,0,0,1,1,1,0
Loving  so far Just hilarious and  is wonderful hilarious Bravo   _emoj_clap_   _emoj_fitzpatrick_type_1_2_  _emoj_clap_   _emoj_fitzpatrick_type_1_2_,0,0,0,0,1,0,1,0,0,0,0
Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,1,0,1,0,0,0,0,0,0,0,0
Lauren Jauregui makes all my problem dissapear it amazes my sadness She keeps me strong,0,0,0,0,1,0,1,0,1,0,1
this Mac update has me some kind of apprehensive,0,0,0,1,0,0,0,0,0,0,0
Another grim amp compelling news report by  on the blockade of aid to the starving in Yemen BBC dosomethingpoliticans,0,0,1,0,0,0,0,0,1,0,0
Can we start a 'get Chris Sutton off our tv campaign Spread the work  pundit noclue,0,1,1,0,0,0,1,0,0,0,0
Note to self  Stop laughing at things that offend you it's ok to get mad at people   NoteToSelf  mad upset,1,0,0,0,0,0,0,0,1,0,0
 u2014 to reveal a broad smile   'Yeah it's nice'   Pursing his lips he stifled his joyous expression in order  u2014  ,0,0,0,0,1,0,0,0,0,0,0
Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political   _emoj_zzz_  ,0,0,0,0,1,0,0,0,0,1,1
 True Indeed Next time if these midnight hunger pangs worry youthen you can order delicious rolls from TRC via ,0,1,0,0,1,0,1,0,0,0,0
and again dirty and  self loathing attitude  mope talking,1,0,1,0,0,0,0,1,0,0,0
 you may be right but since year the bad events begin with B I'm privately hoping we've got at least CZ to go 1st ,0,1,0,0,0,0,1,0,0,0,0
   idiots are going to sink the economy with free money policies,1,0,1,0,0,0,0,0,1,0,0
 and it's kinda depressing hey   _emoj_expressionless_ ,0,0,0,0,0,0,0,1,1,0,0
A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club COYS,0,0,0,0,1,0,0,0,0,0,0
Im so angry   _emoj_joy_   _emoj_upside_down_face_,1,0,1,0,0,0,0,0,0,0,0
RIP30 Heaven is rejoicing because they've gained an angel the Keifer family are in my prayers   _emoj_heart_   _emoj_pray_ ,0,0,0,0,1,1,1,0,1,0,0
 Defo a hearty root veg gratin Nice comfort food as Autumn kicks in,0,0,0,0,1,0,1,0,0,0,0
Why are people that don't have iPhones so bitter about iPhones Can someone explain,1,1,1,1,0,0,0,1,1,0,0
kenny  where were you born me  washington kenny  you fucking liar you were born in the fiery pits of hell,1,0,1,0,0,0,0,0,0,0,0
Sorry  definitely going with  next time this is beyond unreasonable  terrible yourappologiesmeannothing,1,0,1,1,0,0,0,0,1,0,0
As the birds begin to chirp I try to sleep Jetlag,0,0,0,0,0,0,0,0,0,0,0
Zero help from  customer service Just pushing the buck back and forth and promising callbacks that don't happen anger loathing,1,0,1,0,0,0,0,0,0,0,0
 your UX online is appalling No clear save button not being able to use any generic TLD's unhappy,1,0,1,0,0,0,0,0,1,0,0
Omg he kissed her  _emoj_see_no_evil_  shy w,0,0,0,1,1,0,0,0,0,0,0
EpiPen when public outrage occurs expand PAP Patient Assistance Progrm couponsrebates   on Mylan Epipen,1,0,1,0,0,0,0,0,0,0,0
How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake patronus adder offended,1,0,1,0,0,0,0,0,0,0,0
 If they say the words radical Islamic terrorist will that somehow make the terror groups drop their weapons,1,0,1,1,0,0,0,1,0,0,0
And it pisses me off more they killed people who surrendered Hands up and all If hands visible you shouldn't be fearing for your life,1,0,1,1,0,0,0,0,0,0,0
 it's getting so close in your poll so many ignorant ppl depressing painful something needs to change BeTheChange  How,1,0,1,0,0,0,0,1,1,0,0
   It's always fun to anger 'All the Old Dudes' with Rock N' Roll ,1,0,0,0,1,1,1,0,0,0,0
 You had to do some research to come up with new insult  Are you allowed to read anything but brietbart,1,0,1,0,0,0,0,0,1,0,0
 fuming ain't the word,1,0,1,0,0,0,0,0,0,0,0
At the regular cheerfulness of any emotion her own supper and to give the ladies were soon as they have been entirely at,0,0,0,0,1,1,1,0,0,0,0
 aww thank you I'm definitely feeling much better today and your messages cheer me up too   _emoj_white_smiling_face_  ufe0f,0,0,0,0,1,1,0,0,0,0,0
I hate not having the answers I need tomourssuck prayinsnotcancer ,1,0,1,0,0,0,0,0,1,0,0
 are you gonna do any kind of community raids when wrath of the machine drops,1,0,1,0,0,0,0,0,0,0,0
Zero help from  customer service Just pushing the buck back and forth and promising callbacks that don't happen  loathing,1,0,1,0,0,0,0,0,0,0,0
  that was neither intelligent definitive or useful shall I name call or would you like to expand on how I have offend you ,1,0,1,0,0,0,0,0,1,0,0
 Virtually every statement by other countries at UN has referred to terror as main threat to peace Pak still in denial,1,0,1,1,0,0,0,0,0,0,0
 actually maybe we were supposed to die and my donation saved our lives ,0,0,0,0,0,0,0,1,1,1,0
Not sure that men can handle a woman that's got her crap together intimidation independent,1,0,1,0,0,0,0,1,1,0,0
This anger inside I turned to fuel I burned and watched myself spin down like inferno types,1,0,1,0,0,0,0,0,0,0,0
 you could leap to your feet dramatically plant one foot on the seat of your chair and let out that jaunty tune,1,1,1,0,1,0,1,0,0,0,0
India should now react to the uri attack ,1,1,1,0,0,0,0,0,0,0,0
When we give cheerfully and accept gratefully everyone is blessed xbbMaya Angelou   RIP MayaAngelou,0,0,0,0,1,0,1,0,1,0,1
i made a squirrel friend today i gave him the core of the plum i was eating he seemed very happy,0,0,0,0,1,1,1,0,0,0,0
 I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,1,0,1,0,0,0,0,1,0,0,0
 and Gerrard was awful then,1,0,1,0,0,0,0,0,0,0,0
 Madrid is playing awful and no modric but minutes in Bernabxe9u stadium are so so long Viallreal never won there,1,0,1,0,0,0,0,0,0,0,0
terror attacks in usa pay no mind lol,1,0,1,0,1,0,0,0,0,0,0
ukedchat A4 Just go outside or to the gym hall and play   education  learning,0,0,0,0,1,0,0,0,0,0,1
  It's Ms btw we were lied to by Remain dry your remainer tears Just accept you lost,0,0,1,0,0,0,0,1,1,0,0
I'm so restless,0,0,0,1,0,0,0,0,1,0,0
Y'all tune into Snapchat for Beans funereal,0,1,0,0,0,0,0,0,1,0,0
 don't know I'm from nj we are the worst on purpose ,1,0,1,0,0,0,0,0,0,0,0
US lady in foyer  'Am I not afraid to be tweeting in Moscow' Fortified by d good Lord amp JD I reply 'I fear no Russian 'cept my wife  _emoj_sweat_smile_ ,0,0,0,1,1,0,0,0,0,0,0
Losing to Villa' Most of the things people worry about are things that won't even matter to them a few months from now',0,1,0,0,0,0,1,0,0,0,0
It'd probably be useful to more than women but I'm dealing with rereading an article about a woman being harassed on the subway ,0,0,0,0,0,0,0,0,1,0,0
The amount of laughter ready to leave my body if United lose is unreal,0,0,0,0,1,0,0,0,0,0,0
 Baal dashed forward boosted forward by her power of flight Her sword pointed at Void meant to stop just short of her,0,1,0,0,0,0,1,0,0,0,0
Skiving Freshers2016 for a me day nails sunbeds and gym   _emoj_wink_   _emoj_heart_   _emoj_crown_  priorities student studentnurse pampered happy,0,0,0,0,1,0,1,0,0,0,0
  you think I came back to twitter and not ruffle a few bushes Tuh,0,0,0,0,0,0,0,0,0,0,0
Everything you've ever wanted is on the other side of fear   _emoj_en_dash_ George Addair ThursdayThoughts yourpushfactor fear life quote,0,0,0,1,0,0,1,0,0,0,0
 that was shocking,1,0,1,1,0,0,0,0,1,1,0
 Your comments concern us Carrie Please DM your record locator and details,0,1,0,1,0,0,0,0,0,0,0
 anyway I found a short scale today that was perfect for my purposes soft on the hands won't aggravate my nowchronic tendonitis,0,1,0,0,1,0,1,0,0,0,0
Honestly today I just felt like maybe track isn't for me ,0,0,1,0,0,0,0,0,1,0,0
QampA with N Christie  fr  What would Peter and Dardanella think of us knowing poorthings shy,0,1,0,0,0,0,0,0,1,0,0
Yo gurls Dm for a tribute   _emoj_stuck_out_tongue_winking_eye_   _emoj_sweat_drops_  snapme dm nudes tribute cumtribute cock  cum swallow,1,0,1,0,1,0,0,0,0,0,0
It's so breezy I love it   _emoj_wind_blowing_face_ ufe0f  _emoj_leaves_   _emoj_heart_ ,0,0,0,0,1,1,1,0,0,0,0
Changed my clothes at work and had my preworkout  In route to the gym and there is traffic all over  pre workout kicking in ,0,0,0,0,1,0,1,0,0,0,0
That feel when you travel miles to pick up a form that arrives in the post two days after you leave ,1,0,1,0,1,0,0,0,0,0,0
  Ha yes the look of despair,0,0,1,1,0,0,0,1,1,0,0
Got a serious hyper predator heckler situation over here,0,0,0,1,0,0,0,1,1,0,0
Common app just randomly logged me out as I was writing the last part of my college essay and lost all of it   _emoj_sob_   _emoj_sob_   _emoj_sob_ ,1,0,1,0,0,0,0,0,1,0,0
Never leave me alone with my credit card Nope nope mope,0,1,1,1,0,0,0,0,1,0,0
The irony in that last is that Republicans  more likely to watch Fox News  distrust the news media more Yet they can't see Fox's lies,1,0,1,0,0,0,0,0,0,0,0
He's mixing it up pretty wellusing that slider pretty affective so far thebabybombers yankees ,0,0,0,0,0,0,0,0,0,0,0
 What King says doesn't matter The fact he came w psycho Don is by far more of an affront,1,0,0,0,0,0,0,0,1,0,0
Never ever been this unhappy before in my life lmao,0,0,0,0,0,0,0,1,1,0,0
come to the funeral tomorrow at to mourn the death of my gpa,0,0,0,0,0,0,0,0,1,0,0
I stepped into the shower and my spidey senses tangled I immediately looked up and saw a spider directly above my head terror,0,0,0,1,0,0,0,0,0,0,0
 huff i know your prohillary and so is CNN and MSNBC but they made no mention of this this statement would be gold for em,1,0,1,0,1,0,0,0,0,0,0
I'm afraid she's the goat you libeling people  goat libeling,0,0,1,1,0,0,0,0,0,0,0
why won't you let me go do i threaten all your plans im insignificant,0,0,1,0,0,0,0,0,0,0,0
GAMEDAY VS BUFORD TODAY AT AT HOME NEVER BEEN SO EXCITED revenge,0,1,0,0,1,0,1,0,0,0,0
